%Aromatic,%Negative,%positive,%hydro,%cys,Pi,Weight,size,charge,salt,cysteine,Abundance,Enrichment
5.100182149,11.20218579,12.56830601,39.43533698,0.637522769,6.17,123017.86,10,1,0.8,0,-6.359572022,1.54E+00
3.278688525,14.75409836,12.29508197,37.70491803,2.459016393,4.9,13458.09,10,1,0.8,0,-6.230910326,1.55E+00
4.329896907,12.88659794,12.78350515,35.15463918,0.412371134,5.63,108667.14,10,1,0.8,0,-6.654333314,1.57E+00
4.693140794,14.62093863,14.44043321,41.15523466,1.624548736,5.6,62206.82,10,1,0.8,0,-5.801041437,1.58E+00
5.11627907,10.23255814,13.48837209,47.44186047,2.325581395,5.94,20098.97,10,1,0.8,0,#N/A,1.59E+00
3.718199609,12.32876712,11.93737769,50.88062622,0.195694716,5.11,51126.37,10,1,0.8,0,-6.11257262,1.60E+00
3.896103896,12.33766234,12.98701299,48.05194805,1.298701299,5.63,15723.41,10,1,0.8,0,-4.944282381,1.61E+00
6.909090909,17.45454545,20,30.18181818,0.727272727,8.62,32104.08,10,1,0.8,0,#N/A,1.61E+00
6.589147287,17.82945736,10.85271318,41.86046512,1.550387597,4.42,28916.1,10,1,0.8,0,-5.414768194,1.65E+00
3.406326034,22.62773723,16.30170316,31.14355231,0,4.7,46869.67,10,1,0.8,0,-5.103525306,1.65E+00
7.296137339,9.442060086,12.87553648,43.34763948,0.429184549,6.07,23083.03,10,1,0.8,0,-6.812539636,1.67E+00
6.802721088,18.36734694,17.68707483,37.75510204,0.340136054,5.47,32989.58,10,1,0.8,0,#N/A,1.73E+00
6.565656566,8.585858586,7.070707071,38.88888889,2.272727273,4.76,37738.37,10,1,0.8,0,-6.371713029,1.76E+00
3.445945946,9.797297297,8.716216216,41.01351351,0.27027027,5.17,160267.5,10,1,0.8,0,-5.977311537,1.77E+00
2.325581395,12.79069767,23.25581395,36.04651163,1.162790698,9,7286.15,10,1,0.8,0,#N/A,1.79E+00
3.225806452,12.25806452,14.19354839,43.87096774,2.580645161,5.1,14171.98,10,1,0.8,0,-5.094736158,1.81E+00
5.039370079,14.80314961,16.53543307,38.58267717,0.62992126,5.84,31276.82,10,1,0.8,0,-6.645897449,1.82E+00
2.145922747,17.59656652,15.87982833,40.77253219,0,5.32,26340.18,10,1,0.8,0,-6.010360679,1.82E+00
7.070707071,10.1010101,10.1010101,50.50505051,0.505050505,5.3,18723,10,1,0.8,0,-5.373312638,1.82E+00
3.875968992,10.85271318,10.07751938,49.6124031,1.550387597,5.25,13905.95,10,1,0.8,0,-4.867367624,1.82E+00
4.430379747,13.29113924,17.08860759,46.20253165,1.265822785,6.44,17679.56,10,1,0.8,0,-5.106955744,1.83E+00
4.918032787,12.02185792,20.76502732,33.33333333,0,9.66,18622.35,10,1,0.8,0,#N/A,1.85E+00
2.447552448,14.51048951,12.93706294,50,0.874125874,4.91,57828.09,10,1,0.8,0,-5.634806982,1.87E+00
5.021834061,12.00873362,17.03056769,45.85152838,1.528384279,9.14,50032.68,10,1,0.8,0,-5.417854751,1.90E+00
4.4045677,14.35562806,13.2137031,44.20880914,0.489396411,5.32,66470.4,10,1,0.8,0,-5.721899204,1.90E+00
7.189542484,13.07189542,16.33986928,43.1372549,0.653594771,8.65,17166.67,10,1,0.8,0,-5.827696189,1.90E+00
5.686032138,14.33868974,17.18170581,36.34116193,0.988875155,8.56,93132.83,10,1,0.8,0,-6.450339797,1.94E+00
4.918032787,8.196721311,19.67213115,43.85245902,0,10.15,27507.04,10,1,0.8,0,#N/A,1.94E+00
4.4045677,14.19249592,13.2137031,44.20880914,0.326264274,5.37,66463.38,10,1,0.8,0,#N/A,1.94E+00
6.422018349,12.5382263,15.29051988,42.20183486,1.834862385,6.6,37118.78,10,1,0.8,0,#N/A,1.95E+00
3.555555556,13.33333333,15.11111111,44.44444444,0.444444444,8.62,24907.42,10,1,0.8,0,-5.592498238,1.96E+00
6.586826347,19.16167665,11.37724551,42.51497006,0.598802395,4.41,18741.12,10,1,0.8,0,-5.245870717,1.97E+00
6.605504587,14.95412844,14.7706422,40.36697248,1.19266055,5.61,124141.56,10,1,0.8,0,#N/A,1.99E+00
3.448275862,23.44827586,15.17241379,26.20689655,3.448275862,4.48,16157.37,10,1,0.8,0,-5.969113705,2.01E+00
4.453441296,13.36032389,16.19433198,45.34412955,0,8.86,27477.37,10,1,0.8,0,-5.147406196,2.02E+00
5.22875817,17.64705882,12.41830065,37.25490196,0.653594771,4.56,17246.34,10,1,0.8,0,-5.319306204,2.02E+00
4.197530864,18.27160494,15.0617284,40.49382716,1.728395062,4.94,45261.06,10,1,0.8,0,-5.583774513,2.03E+00
1.176470588,17.64705882,12.94117647,34.11764706,1.176470588,4.81,9603.7,10,1,0.8,0,-6.073572645,2.04E+00
5.894308943,11.58536585,13.61788618,47.96747967,1.219512195,6.84,53922.83,10,1,0.8,0,#N/A,2.06E+00
1.470588235,10.29411765,23.52941176,37.5,0.735294118,10.51,15788.34,10,1,0.8,0,#N/A,2.06E+00
4.705882353,15.29411765,23.52941176,31.76470588,0,9.15,7383.2,10,1,0.8,0,-6.375396555,2.07E+00
7.189542484,8.496732026,13.7254902,41.83006536,0,9.19,14874.83,10,1,0.8,0,-5.389666387,2.08E+00
5.959031657,13.59404097,12.29050279,40.96834264,0.744878957,5.37,53901.54,10,1,0.8,0,-6.69883066,2.08E+00
5.803571429,11.16071429,16.51785714,41.07142857,0.446428571,9.48,25344.12,10,1,0.8,0,#N/A,2.09E+00
6.293706294,15.38461538,13.28671329,37.76223776,0.699300699,5.05,15900.77,10,1,0.8,0,-4.722966746,2.09E+00
5.531914894,20.14184397,14.75177305,37.73049645,0,4.77,80768.56,10,1,0.8,0,-4.846374822,2.12E+00
4.522613065,10.55276382,25.12562814,43.2160804,0,11.08,22525,10,1,0.8,0,#N/A,2.13E+00
4.522613065,10.05025126,25.12562814,42.71356784,0,11.18,22554.04,10,1,0.8,0,#N/A,2.13E+00
0.9375,26.5625,17.8125,29.0625,0.3125,4.61,36153.91,10,1,0.8,0,-6.082286191,2.13E+00
5.714285714,13.33333333,11.9047619,46.19047619,1.428571429,5.15,22921.03,10,1,0.8,0,#N/A,2.13E+00
3.092783505,12.37113402,14.94845361,47.42268041,0,5.58,16891.4,10,1,0.8,0,-5.493213352,2.14E+00
5.952380952,16.66666667,21.42857143,29.76190476,0,7.93,9483.33,10,1,0.8,0,-4.78048539,2.15E+00
1.5625,9.375,28.125,43.75,0,10.26,6941.25,10,1,0.8,0,-6.122653558,2.17E+00
3.892215569,11.07784431,14.07185629,49.4011976,0.299401198,6.79,33832.82,10,1,0.8,0,-5.192000398,2.19E+00
5.010438413,12.1085595,15.24008351,44.46764092,0.208768267,6.49,49216.27,10,1,0.8,0,-5.235963531,2.19E+00
4.651162791,6.976744186,8.372093023,40.93023256,0.465116279,6.82,23539.01,10,1,0.8,0,#N/A,2.20E+00
4.728132388,15.8392435,12.76595745,35.69739953,0.472813239,4.89,46987.28,10,1,0.8,0,-5.401258953,2.24E+00
6.684491979,13.10160428,13.10160428,39.30481283,0.534759358,5.4,40393.48,10,1,0.8,0,#N/A,2.25E+00
4.805491991,12.81464531,14.18764302,47.82608696,0.228832952,6.17,46684.94,10,1,0.8,0,-4.756133822,2.28E+00
4.576659039,13.27231121,13.50114416,47.82608696,0.228832952,5.67,46782.98,10,1,0.8,0,-5.862493657,2.29E+00
4.810126582,14.6835443,12.40506329,42.78481013,0.759493671,5.02,44565.95,10,1,0.8,0,-5.549723627,2.29E+00
3.149606299,14.96062992,14.96062992,45.66929134,0.787401575,5.62,14564.79,10,1,0.8,0,-6.072130658,2.32E+00
5.359661495,20.02820874,15.23272214,37.23554302,0,4.84,81275.2,10,1,0.8,0,-5.36189506,2.32E+00
2.941176471,15.88235294,14.70588235,33.52941176,1.176470588,5.4,18855.25,10,1,0.8,0,#N/A,2.33E+00
4.347826087,15.65217391,17.39130435,32.17391304,0,6.29,13180.48,10,1,0.8,0,-5.047373107,2.33E+00
3.816793893,9.732824427,11.83206107,46.5648855,1.717557252,8.39,56393.87,10,1,0.8,0,#N/A,2.34E+00
8.626198083,12.4600639,7.028753994,37.38019169,1.277955272,4.28,31742.88,10,1,0.8,0,-5.426020595,2.35E+00
5.263157895,10.52631579,10.52631579,50.87719298,0.877192982,5.72,12157.87,10,1,0.8,0,#N/A,2.37E+00
5.369127517,10.73825503,19.46308725,42.95302013,0.67114094,9.26,13909.07,10,1,0.8,0,#N/A,2.38E+00
3.153153153,13.96396396,14.86486486,48.1981982,0.45045045,5.97,24036.49,10,1,0.8,0,-5.615815743,2.38E+00
4.895104895,11.18881119,12.58741259,44.05594406,1.398601399,5.67,11833.59,10,1,0.8,0,-4.859648204,2.39E+00
4.150943396,20.75471698,17.73584906,40,0,5.03,29564.18,10,1,0.8,0,-5.327145939,2.40E+00
2.743142145,18.45386534,10.47381546,34.78802993,0.249376559,4.39,90438.67,10,1,0.8,0,-5.5843369,2.42E+00
4.62962963,13.88888889,16.66666667,38.88888889,1.851851852,7.76,12312.14,10,1,0.8,0,#N/A,2.46E+00
6.730769231,14.42307692,13.46153846,41.02564103,3.846153846,5.31,35907.29,10,1,0.8,0,-5.725222145,2.48E+00
2.203182375,21.29742962,13.34149327,28.15177479,0.122399021,4.48,90797.71,10,1,0.8,0,-6.659229682,2.52E+00
5.992010652,12.78295606,14.38082557,38.61517976,1.331557923,6.15,85546.9,10,1,0.8,0,-6.415942603,2.52E+00
6.15942029,19.38405797,12.5,36.95652174,1.630434783,4.54,62593.87,10,1,0.8,0,#N/A,2.56E+00
4.584527221,12.03438395,12.89398281,31.80515759,0.286532951,6.87,39189.55,10,1,0.8,0,#N/A,2.57E+00
6.466512702,18.47575058,20.55427252,34.64203233,0.230946882,8.18,49019.97,10,1,0.8,0,-5.781078089,2.57E+00
4.584527221,15.75931232,14.32664756,34.38395415,1.146131805,5.23,40297.46,10,1,0.8,0,-6.510887887,2.58E+00
6.395348837,13.6627907,14.38953488,41.4244186,1.308139535,6.02,77386.25,10,1,0.8,0,-5.877277832,2.60E+00
7.386363636,14.20454545,14.20454545,33.23863636,1.704545455,5.65,39296.31,10,1,0.8,0,-6.389666387,2.61E+00
4.424778761,9.734513274,20.3539823,37.16814159,1.769911504,9.61,12532.31,10,1,0.8,0,#N/A,2.63E+00
6.25,14.44444444,14.58333333,32.08333333,0.138888889,6.8,77880.84,10,1,0.8,0,-5.818934282,2.64E+00
4.55026455,12.48677249,12.6984127,43.91534392,0.846560847,5.85,104100.88,10,1,0.8,0,#N/A,2.65E+00
3.915662651,11.74698795,13.55421687,46.38554217,0.602409639,6.49,35615.48,10,1,0.8,0,-4.260816898,2.66E+00
7.457627119,8.13559322,13.22033898,40,1.355932203,9.08,32915.98,10,1,0.8,0,-5.727378474,2.68E+00
4.195804196,7.692307692,20.97902098,44.75524476,0,10.26,15716.26,10,1,0.8,0,#N/A,2.68E+00
5.588235294,12.35294118,10.58823529,48.52941176,0.882352941,4.99,36372.34,10,1,0.8,0,-5.719929442,2.68E+00
2.777777778,11.80555556,17.36111111,46.52777778,0,9.61,15759.88,10,1,0.8,0,#N/A,2.69E+00
7.457983193,11.8697479,13.7605042,39.49579832,0.735294118,6.32,102076.26,10,1,0.8,0,-5.871117228,2.69E+00
2.469135802,18.39506173,15.80246914,30,0.740740741,4.96,91874.46,10,1,0.8,0,-5.665246679,2.70E+00
2.972972973,11.35135135,12.97297297,47.56756757,1.351351351,6.47,39749.13,10,1,0.8,0,#N/A,2.70E+00
5.328596803,10.47957371,11.01243339,47.24689165,0.710479574,5.8,61364.2,10,1,0.8,0,-5.064448867,2.70E+00
2.040816327,15.30612245,22.44897959,33.67346939,1.020408163,7.96,11050.21,10,1,0.8,0,#N/A,2.71E+00
4.521276596,13.03191489,13.56382979,48.40425532,1.063829787,5.83,41164.39,10,1,0.8,0,-5.182896842,2.72E+00
2.777777778,11.80555556,17.36111111,46.52777778,0,9.62,15785.92,10,1,0.8,0,#N/A,2.72E+00
3.422982885,20.78239609,16.13691932,32.51833741,0.244498778,4.76,46488.19,10,1,0.8,0,-6.116241876,2.73E+00
3.744493392,17.40088106,19.82378855,31.71806167,0.881057269,7.19,52141.76,10,1,0.8,0,-7.103033482,2.73E+00
6.890894176,10.25430681,12.87940935,42.08367514,1.558654635,8.35,137476.23,10,1,0.8,0,#N/A,2.73E+00
3.595206391,13.58189081,17.97603196,33.02263648,1.7310253,8.9,85480.13,10,1,0.8,0,#N/A,2.73E+00
3.225806452,16.8202765,13.82488479,43.5483871,0.230414747,4.93,48124.62,10,1,0.8,0,-6.304786671,2.75E+00
3.365384615,13.46153846,13.46153846,45.19230769,2.884615385,5.46,22567.65,10,1,0.8,0,#N/A,2.75E+00
4.060913706,25.38071066,21.15059222,29.10321489,0,5.03,68653.81,10,1,0.8,0,-6.048721443,2.76E+00
4.834605598,18.06615776,19.33842239,33.33333333,0,8.55,44580.42,10,1,0.8,0,-6.341400175,2.76E+00
4.015296367,10.3250478,11.66347992,46.27151052,1.338432122,7.04,56584.78,10,1,0.8,0,-6.561625412,2.80E+00
4.852686308,13.51819757,13.51819757,40.55459272,0.519930676,5.71,64213.01,10,1,0.8,0,-5.96654177,2.81E+00
2.919708029,28.71046229,15.32846715,35.76642336,0,4.36,46553.09,10,1,0.8,0,#N/A,2.88E+00
2.424242424,12.12121212,16.96969697,49.09090909,0.606060606,9.44,17691.43,10,1,0.8,0,-5.139038318,2.90E+00
5.106888361,13.42042755,14.01425178,46.31828979,0.950118765,5.92,93289.18,10,1,0.8,0,-5.619200243,2.91E+00
1.557632399,19.9376947,15.26479751,30.21806854,0.31152648,4.82,35866.86,10,1,0.8,0,-5.017660931,2.92E+00
5.64516129,12.90322581,12.90322581,46.37096774,0.806451613,5.75,26664.27,10,1,0.8,0,-5.091857778,2.92E+00
3.529411765,14.70588235,10,42.94117647,0,4.08,13366.67,10,1,0.8,0,-5.295087666,2.97E+00
3.735632184,10.34482759,12.06896552,51.72413793,2.298850575,6.21,36717.98,10,1,0.8,0,-5.778871582,2.99E+00
2.186711522,13.87720774,14.80235492,34.56686291,0.168208579,7.56,128530.92,10,1,0.8,0,-6.198599762,3.06E+00
4.427083333,14.58333333,13.28125,44.01041667,1.302083333,5.18,42124.73,10,1,0.8,0,-5.937055936,3.08E+00
5.208333333,15.625,15.625,41.66666667,1.041666667,5.84,10744.32,10,1,0.8,0,-5.72562278,3.14E+00
6.178489703,13.27231121,12.12814645,37.07093822,0.457665904,5.17,48382.74,10,1,0.8,0,-5.267279696,3.14E+00
5.035971223,12.23021583,13.66906475,41.72661871,0.71942446,5.91,15413.27,10,1,0.8,0,-5.382188741,3.14E+00
3.553299492,12.69035533,15.2284264,45.00846024,1.353637902,6.18,56589.06,10,1,0.8,0,#N/A,3.16E+00
3.735632184,10.34482759,12.35632184,51.14942529,2.298850575,6.26,36600.71,10,1,0.8,0,#N/A,3.18E+00
8.024691358,10.49382716,12.96296296,46.91358025,1.234567901,6.87,17259.5,10,1,0.8,0,-4.269234649,3.19E+00
2.457757296,15.8218126,13.3640553,31.95084485,0,5.03,73623.76,10,1,0.8,0,-6.010675602,3.22E+00
3.821656051,17.8343949,14.01273885,42.03821656,1.27388535,4.79,16983.09,10,1,0.8,0,-4.816185342,3.22E+00
10.07751938,13.17829457,19.37984496,38.75968992,0.775193798,6.4,13836.69,10,1,0.8,0,#N/A,3.24E+00
10.25641026,2.564102564,19.23076923,43.58974359,2.564102564,9.73,5366.36,10,1,0.8,0,#N/A,3.24E+00
5.013927577,13.64902507,13.64902507,43.454039,1.39275766,5.51,39489.57,10,1,0.8,0,-5.842744519,3.26E+00
4.587155963,10.09174312,21.10091743,37.6146789,2.752293578,9.47,12050.79,10,1,0.8,0,#N/A,3.27E+00
1.996370236,17.60435572,14.88203267,35.02722323,1.08892922,5,62780.14,10,1,0.8,0,-6.15795467,3.29E+00
5.821205821,12.88981289,12.47401247,44.07484407,1.03950104,5.43,52871.38,10,1,0.8,0,#N/A,3.32E+00
6.25,11.93181818,10.22727273,43.75,1.704545455,5.01,18983.48,10,1,0.8,0,-5.140342459,3.33E+00
2.857142857,8.571428571,10.47619048,41.9047619,3.80952381,8.38,11285.82,10,1,0.8,0,#N/A,3.34E+00
8.985507246,15.94202899,13.91304348,37.10144928,0.579710145,5.11,40054.61,10,1,0.8,0,-5.572989906,3.36E+00
1.666666667,8.333333333,27.5,38.33333333,0.833333333,10.58,13778.37,10,1,0.8,0,#N/A,3.36E+00
2.097902098,17.48251748,11.88811189,51.04895105,0,4.68,15471.68,10,1,0.8,0,-5.328314144,3.38E+00
5.446623094,12.8540305,13.28976035,40.30501089,0.217864924,7.66,49344.11,10,1,0.8,0,-6.282049687,3.40E+00
4.743083004,20.15810277,16.60079051,35.17786561,0,4.93,58385.02,10,1,0.8,0,-5.501357274,3.47E+00
5.048076923,13.22115385,15.14423077,48.79807692,0.240384615,7.09,44607.23,10,1,0.8,0,-4.365803981,3.49E+00
4.533333333,10.13333333,13.86666667,48.53333333,1.866666667,7.24,37164.73,10,1,0.8,0,-6.718978901,3.50E+00
5.441176471,10.14705882,12.05882353,46.47058824,0.294117647,6.5,73674.45,10,1,0.8,0,-5.34090013,3.55E+00
3.867403315,6.35359116,18.50828729,46.96132597,0.276243094,10.64,38960.9,10,1,0.8,0,-6.875182154,3.56E+00
0.840336134,7.56302521,28.57142857,41.17647059,3.361344538,10.76,13504.8,10,1,0.8,0,#N/A,3.59E+00
4.588607595,9.335443038,13.60759494,38.60759494,0,9.49,69762.12,10,1,0.8,0,-5.782732078,3.63E+00
0.662251656,9.933774834,20.52980132,43.04635762,0,10.61,16403.63,10,1,0.8,0,-5.622885366,3.65E+00
2.06185567,18.26215022,14.43298969,34.90427099,0.29455081,4.91,74762.93,10,1,0.8,0,#N/A,3.66E+00
3.539823009,13.27433628,23.89380531,44.24778761,0,9.99,12835.94,10,1,0.8,0,#N/A,3.66E+00
6.896551724,13.79310345,17.24137931,27.5862069,4.597701149,8.4,10201.63,10,1,0.8,0,#N/A,3.68E+00
5.128205128,10.54131054,11.68091168,49.85754986,2.849002849,5.94,37648.11,10,1,0.8,0,#N/A,3.78E+00
3.978779841,16.71087533,15.38461538,35.19009726,0.618921309,5.23,128506.79,10,1,0.8,0,-6.311952178,3.79E+00
5.233380481,11.59830269,12.87128713,46.53465347,0.99009901,6.05,76626.06,10,1,0.8,0,-6.566955378,3.82E+00
5.394990366,11.36801541,12.33140655,45.27938343,0.963391137,5.76,53975.4,10,1,0.8,0,-6.206902478,3.84E+00
3.614457831,11.14457831,14.15662651,47.89156627,0.602409639,8.29,35749.94,10,1,0.8,0,-5.055196088,3.89E+00
8.609271523,11.58940397,15.89403974,39.07284768,0.331125828,8.66,34137.91,10,1,0.8,0,-6.925984572,3.89E+00
7.762557078,11.41552511,12.78538813,37.89954338,0.913242009,6.07,24357.32,10,1,0.8,0,-6.179796444,3.92E+00
3.378378378,14.18918919,12.16216216,37.83783784,0.675675676,5.01,16759.8,10,1,0.8,0,#N/A,3.92E+00
6.25,14.0625,13.54166667,43.05555556,0.694444444,5.3,64597.03,10,1,0.8,0,-5.71785626,3.94E+00
5.098039216,11.37254902,21.56862745,39.21568627,0.392156863,10,28612.17,10,1,0.8,0,-6.375396555,3.97E+00
5.098039216,11.37254902,21.56862745,39.21568627,0.392156863,10.02,28681.23,10,1,0.8,0,#N/A,3.97E+00
1.526717557,8.396946565,21.3740458,36.64122137,0,10.1,14121.13,10,1,0.8,0,#N/A,4.02E+00
2.183406114,15.28384279,9.170305677,36.24454148,0,4.41,25861.63,10,1,0.8,0,-5.336128026,4.03E+00
4.8,12.53333333,12.26666667,45.6,1.066666667,5.44,41689.63,10,1,0.8,0,-5.551462493,4.08E+00
3.539823009,13.27433628,23.89380531,44.24778761,0,9.99,12821.92,10,1,0.8,0,-5.559611405,4.09E+00
4.575163399,24.18300654,17.64705882,33.9869281,1.307189542,4.69,17435.13,10,1,0.8,0,-5.727181934,4.09E+00
4.521276596,11.96808511,14.36170213,44.14893617,1.329787234,7.66,40838.31,10,1,0.8,0,#N/A,4.10E+00
4.21686747,11.74698795,13.55421687,46.38554217,0.602409639,6.49,35715.66,10,1,0.8,0,-5.461045382,4.10E+00
3.191489362,10.10638298,14.36170213,48.40425532,0.531914894,9.21,21136.86,10,1,0.8,0,#N/A,4.11E+00
8.450704225,16.43192488,15.49295775,37.55868545,0,5.29,24254.24,10,1,0.8,0,-5.241520124,4.16E+00
5.504587156,18.11926606,16.05504587,37.6146789,0,5.17,48522.02,10,1,0.8,0,-5.523698088,4.21E+00
1.53256705,11.49425287,13.40996169,37.16475096,1.53256705,5.98,28320.82,10,1,0.8,0,#N/A,4.26E+00
5.671641791,13.43283582,14.02985075,38.50746269,2.388059701,5.55,38581.83,10,1,0.8,0,-6.493371744,4.26E+00
6.283662478,13.64452424,14.90125673,42.01077199,1.077199282,5.98,62408.75,10,1,0.8,0,-5.025022502,4.29E+00
4.914529915,13.03418803,14.74358974,39.52991453,0.213675214,7.75,50901.82,10,1,0.8,0,#N/A,4.37E+00
1.818181818,15.45454545,12.72727273,45.45454545,1.818181818,4.98,12380.19,10,1,0.8,0,-5.191804875,4.45E+00
3.649635036,6.569343066,15.32846715,54.74452555,1.459854015,10.33,14341.74,10,1,0.8,0,#N/A,4.47E+00
4.973357016,10.65719361,11.72291297,47.77975133,0.710479574,5.99,61912.07,10,1,0.8,0,#N/A,4.48E+00
2.105263158,10.52631579,12.63157895,48.42105263,0,8.01,10545.23,10,1,0.8,0,#N/A,4.55E+00
1.587301587,10.05291005,30.68783069,39.68253968,0,11.35,21572.92,10,1,0.8,0,#N/A,4.63E+00
9.022556391,17.04260652,15.03759398,37.84461153,0.501253133,5.15,46147.44,10,1,0.8,0,-5.323505602,4.74E+00
1.428571429,10.47619048,16.19047619,27.61904762,0.476190476,9.23,23197.41,10,1,0.8,0,-5.699862789,4.80E+00
4.347826087,20.28985507,15.70048309,28.01932367,0.241545894,4.87,44535.18,10,1,0.8,0,#N/A,4.89E+00
1.526717557,10.6870229,17.55725191,38.16793893,0,9.77,14395.2,10,1,0.8,0,#N/A,4.99E+00
2.007648184,13.7667304,15.583174,29.54110899,0,5.92,113616.2,10,1,0.8,0,-5.702150698,5.01E+00
4.291845494,20.17167382,24.89270386,27.89699571,0.429184549,8.76,26875.36,10,1,0.8,0,#N/A,5.18E+00
1.57480315,10.23622047,25.19685039,43.30708661,0,10.47,14103.5,10,1,0.8,0,#N/A,5.25E+00
8.421052632,7.719298246,9.122807018,49.64912281,1.929824561,7.89,62705.05,10,1,0.8,0,-5.993167193,5.31E+00
3.191489362,15.22094926,14.97545008,40.91653028,0.327332242,5.64,134809.63,10,1,0.8,0,-6.088294711,5.34E+00
3.793103448,15.51724138,12.75862069,44.13793103,0.689655172,4.92,32604.41,10,1,0.8,0,#N/A,5.34E+00
2.702702703,12.31231231,12.01201201,51.35135135,1.801801802,5.38,35661.94,10,1,0.8,0,#N/A,5.37E+00
4.776119403,14.32835821,14.62686567,42.3880597,0.597014925,6.08,36905.2,10,1,0.8,0,-5.998032654,5.38E+00
1.526717557,8.396946565,20.61068702,37.40458015,0,10.07,14106.11,10,1,0.8,0,#N/A,5.39E+00
4.88997555,15.89242054,16.38141809,44.49877751,2.689486553,5.95,44384.45,10,1,0.8,0,-6.00097966,5.43E+00
1.785714286,8.333333333,13.0952381,35.71428571,0.595238095,9.41,18051.01,10,1,0.8,0,-6.032506978,5.54E+00
3.29218107,13.58024691,16.46090535,43.62139918,1.234567901,6.72,27769.05,10,1,0.8,0,#N/A,5.66E+00
1.756954612,8.931185944,12.1522694,33.6749634,1.02489019,6.2,74785.24,10,1,0.8,0,#N/A,5.81E+00
4.2,13,13.8,44.4,1.4,5.79,55246.23,10,1,0.8,0,-5.479958311,5.83E+00
5.923344948,14.9825784,14.28571429,41.46341463,0.348432056,5.36,32168.4,10,1,0.8,0,-4.779548073,5.83E+00
3.2,12,13.6,46.6,1.4,7.54,54413.44,10,1,0.8,0,-5.00517987,5.88E+00
3.448275862,8.620689655,24.13793103,39.65517241,0,10.16,6635.71,10,1,0.8,0,#N/A,6.01E+00
6.231884058,15.94202899,16.8115942,40.86956522,0.869565217,5.63,75207.63,10,1,0.8,0,#N/A,6.01E+00
8.791208791,10.98901099,14.28571429,43.95604396,1.098901099,6.35,17566.99,10,1,0.8,0,-5.449537683,6.23E+00
5.682281059,16.23217923,13.09572301,38.3910387,0.794297352,4.9,559307.68,10,1,0.8,0,-6.721658101,6.32E+00
5.185185185,10.37037037,25.18518519,39.25925926,0,10.51,15197.58,10,1,0.8,0,#N/A,6.36E+00
5.813953488,10.46511628,20.93023256,29.06976744,0,9.75,9833.78,10,1,0.8,0,-4.755274725,6.43E+00
2.780867631,22.46941046,18.46496107,30.92324805,0,4.95,103023.38,10,1,0.8,0,-6.922616066,6.46E+00
7.035175879,6.030150754,8.542713568,45.72864322,0,6.97,20151.15,10,1,0.8,0,#N/A,6.57E+00
7.182320442,11.60220994,12.70718232,42.54143646,0.552486188,6.96,20398.28,10,1,0.8,0,#N/A,6.59E+00
3.797468354,14.55696203,14.55696203,43.03797468,3.797468354,5.66,17506.98,10,1,0.8,0,-5.65784795,6.60E+00
8.606557377,12.70491803,11.06557377,38.1147541,0.409836066,5.1,27500.71,10,1,0.8,0,#N/A,6.65E+00
5.583756345,13.70558376,15.73604061,37.05583756,0.507614213,6.52,22178.67,10,1,0.8,0,#N/A,6.71E+00
7.723577236,13.00813008,14.22764228,45.12195122,1.62601626,5.84,27088.91,10,1,0.8,0,-6.234455606,6.72E+00
3.927492447,11.48036254,12.99093656,47.73413897,2.719033233,6.61,35905.35,10,1,0.8,0,#N/A,6.75E+00
3.044496487,24.3559719,25.29274005,27.86885246,0,6.05,49734.36,10,1,0.8,0,-6.551694873,6.77E+00
5.149051491,13.82113821,14.63414634,41.19241192,1.89701897,5.75,42016.1,10,1,0.8,0,#N/A,6.85E+00
5.414551607,16.24365482,16.75126904,39.9323181,1.52284264,5.78,67827.36,10,1,0.8,0,-5.967469605,6.87E+00
2.465483235,16.66666667,13.90532544,30.17751479,0.295857988,4.89,112484.68,10,1,0.8,0,-6.409828985,7.08E+00
3.184713376,15.2866242,14.64968153,32.48407643,0.636942675,5.52,17794.63,10,1,0.8,0,-5.641480143,7.24E+00
4.610492846,13.67249603,12.66560678,44.72708002,0.529941706,5.32,206946.94,10,1,0.8,0,-5.873177135,7.36E+00
6.127770535,13.16818774,13.82007823,43.02477184,0.391134289,6.07,85728.76,10,1,0.8,0,-5.480304073,7.58E+00
3.703703704,19.90740741,12.03703704,42.12962963,0.462962963,4.46,23950.48,10,1,0.8,0,-4.916314606,7.70E+00
6.315789474,13.68421053,15.78947368,35.78947368,1.052631579,7.84,11162.9,10,1,0.8,0,#N/A,7.93E+00
2.981651376,8.256880734,12.8440367,31.65137615,0.229357798,9.21,47961.01,10,1,0.8,0,#N/A,7.99E+00
3.821656051,17.8343949,14.01273885,42.67515924,1.27388535,4.8,17000.12,10,1,0.8,0,#N/A,8.01E+00
2.653061224,4.285714286,11.83673469,32.85714286,0.816326531,8.88,54381.65,10,1,0.8,0,#N/A,8.02E+00
5.681818182,0,30.68181818,28.40909091,4.545454545,11.64,9719.08,10,1,0.8,0,#N/A,8.07E+00
4.244817374,11.994077,14.41263574,36.42645607,0.987166831,6.88,227833.86,10,1,0.8,0,#N/A,8.11E+00
6.043956044,12.36263736,14.01098901,44.78021978,1.648351648,6.07,40313.31,10,1,0.8,0,-5.483062191,8.26E+00
3.773584906,9.905660377,15.56603774,46.69811321,0.471698113,9.3,20871.15,10,1,0.8,0,#N/A,8.56E+00
